,tweet_id,user,created_on,tweet_text,fav_count,user_description,user_verified,user_follower_count,is_retweet,hashtags,is_quote,quote_text,tweetsProc,tweets_token,clusters
3224,1380080129783762945,drhalat,2021-04-08 08:48:38,"He already had the wild virus. He will have broad durable immunity. This is a well thought out decision. 

Mexico’s president now says he won’t get COVID-19 vaccine – https://t.co/ObkWKN88Ra https://t.co/wwihG3Ow8i",0,"Lekarz medycyny specjalista epidemiolog, Z Halat, MD, medical epidemiologist, https://t.co/5K3437P0ui Telegram https://t.co/Z9H6qEYBUo
grubiaństwo/bujda=blok",False,3877,1,[],0,None,wild broad durable thought president vaccine,"{'broad', 'durable', 'president', 'vaccine', 'wild', 'thought'}",0
3226,1380080129179840513,lamberto5050,2021-04-08 08:48:38,"Fernando: If your ‘freedoms’ can be taken at the whim of a government official or bureaucrat, if they are something that are ‘given’ back to you if you do what the government wants, then they aren’t really ‘freedoms’ and you aren’t really free.
https://t.co/9ss5VL3HyH",0,,False,26,1,[],0,None,taken whim government official government,"{'official', 'taken', 'whim', 'government'}",1
3227,1380080129054023680,markbishopuk,2021-04-08 08:48:38,"I agree. Much better to help Australia, whose orders of AZ vaccine from EU plants were blocked by Brussels, than nations such as Ireland and France who are part of the Bloc and could and should have spoken out against that behaviour https://t.co/z8yYvaJ6mt",1,,False,1138,1,[],1,"The Aussies are absolutely solid mates. Helping them out was the right call. Given how far ahead we are on vaccinations (56 doses per 100 residents vs 3.4) and how shoddily they've been treated by Europe, I don't see many Brits having a problem with this. https://t.co/64fX1Qk7gP",better help order vaccine plant blocked nation ireland france bloc spoken behaviour,"{'ireland', 'help', 'order', 'better', 'blocked', 'nation', 'bloc', 'france', 'spoken', 'behaviour', 'vaccine', 'plant'}",0
3228,1380080129024667649,InsurBrokersUg,2021-04-08 08:48:38,"#IBAUCONF2021:Stress being caused by COVID-19 on employees. Questions for pondering:- As employers, do we ask how employees are thinking of emotional intelligence and empathy. ""You either keep up or shut up""~@GSKiwanuka1 https://t.co/DqyDKtq07r",0,,False,382,1,['IBAUCONF2021'],0,None,caused question ask employee thinking emotional intelligence shut,"{'intelligence', 'question', 'thinking', 'ask', 'shut', 'caused', 'emotional', 'employee'}",1
3231,1380080128567443459,CTSIan,2021-04-08 08:48:37,"“One death from coronavirus is one death too many..”

“Deaths from blood clots after receiving the safe vaccine...meh”

Almost the weekend - time to change policy again 😏 https://t.co/7Oq67xAkwW",0,"Zero88 Service Tech, IT tech & Lighting designer. Ex Chief LX at Albany (then College) Theatre Coventry & member of The Albany Trust.",False,1657,1,[],1,"""We have highest enthusiasm for this vaccine compared to any other country"" 

Health Secretary Matt Hancock urges people to receive their vaccine on #BBCBreakfast, saying it's the best thing ""for your country."" 

https://t.co/RPjgOmHMX6 https://t.co/4PyzQYVoTF",death coronavirus death blood clot receiving safe weekend time change policy,"{'change', 'receiving', 'death', 'time', 'policy', 'clot', 'safe', 'blood', 'coronavirus', 'weekend'}",6
3234,1380080127502090241,_mhbaziz,2021-04-08 08:48:37,"@Shafqat_Mahmood Thankyou shafqat uncle
 I just recovered from my stomach surgery NOW I WOULD LOVE TO GO BACK TO THE HOSPITAL with COVID-19",1,,False,21,1,[],0,None,thankyou shafqat uncle recovered stomach surgery love hospital,"{'stomach', 'love', 'shafqat', 'hospital', 'uncle', 'recovered', 'thankyou', 'surgery'}",1
3236,1380080127409680387,IAtulraj,2021-04-08 08:48:37,Thank you Mr.Patra for showing the nation how some people flout covid rules..with crowding..no mask..even after court has ordered so..did u see how brutal MP police was with a chap whose mask was not worn properly?? Still lesson not learnt.. https://t.co/7lQTnyLhGq,0,proud Indian,False,134,1,[],0,None,thank showing nation people flout covid court ordered brutal police chap mask worn lesson,"{'lesson', 'flout', 'covid', 'thank', 'nation', 'brutal', 'ordered', 'mask', 'police', 'worn', 'court', 'showing', 'people', 'chap'}",3
3237,1380080127070076929,jo_woods11,2021-04-08 08:48:37,"@Brollocks2Bexit Long covid worries me too; I don't want breathing problems on top of existing breathing problems! We've also heard plenty of accounts of people with mild asthma who now have severe asthma since getting covid, scary stuff.",0,Small business owner and campaigner for all asthmatics to receive the Covid Vaccine as a priority #asthmaticsatrisk,False,207,1,[],0,None,long covid worry want breathing problem existing breathing heard plenty account people mild asthma severe asthma getting scary,"{'worry', 'getting', 'covid', 'problem', 'plenty', 'mild', 'want', 'scary', 'breathing', 'existing', 'asthma', 'severe', 'heard', 'account', 'people', 'long'}",3
3239,1380080126637969409,28481k,2021-04-08 08:48:37,"I’m getting my second BioNTech shot tomorrow, so I checked availability for vaccine bookings out of curiosity. Still lots and lots of slots available across the centres. They can’t give it away https://t.co/NIDNHyDhmm",0,人類總要重複同樣的錯誤 (Humans would always repeat the same mistake) — 機動戰士Gundam 硬脫歐落地獄 #Brexit is Treason  共匪是噁心的低端 Cantonensis Britannici #standwithhk #BlackLivesMatter,False,3378,1,[],0,None,getting second biontech shot checked availability vaccine booking lot lot slot available away,"{'getting', 'shot', 'second', 'lot', 'available', 'biontech', 'availability', 'slot', 'away', 'vaccine', 'booking', 'checked'}",0
3240,1380080126587592707,lakshmisrikant7,2021-04-08 08:48:37,"State faces ventilator shortage; vaccination drive halted at Panvel, Pune

Maharashtra continues to report the highest number of daily cases in the country. The state reported 59,907 new COVID-19 cases &amp; 322 deaths in the last 24 hours. #COVID19

https://t.co/Ere5iURQGa",0,,False,574,1,[],0,None,state face ventilator vaccination drive halted pune maharashtra continues report highest number daily case state reported new case death,"{'ventilator', 'death', 'reported', 'pune', 'face', 'halted', 'report', 'highest', 'state', 'new', 'vaccination', 'maharashtra', 'drive', 'number', 'daily', 'case', 'continues'}",5
3241,1380080126520655872,Flemmingoes,2021-04-08 08:48:37,me at my vaccine appointment choosing what songs i want to download on the microchip before they inject it https://t.co/kauPSAUxmn,0,Mach Platz für Chandra (he/him),False,48,1,[],0,None,vaccine appointment choosing song want download microchip inject,"{'inject', 'choosing', 'appointment', 'download', 'want', 'song', 'microchip', 'vaccine'}",0
3242,1380080126113759233,MogRagga,2021-04-08 08:48:37,"I started Bobby Dazzlers a few months ago to help charities when Covid was killing fundraising. 

Since then I’ve seen fantastic locals raise funds for charity - people like: 
@pedalsingh @wolvespremier @louisconnor9 @WolvesFox 

I’m inspired, I’m in awe, I’ll do more x 🙏 https://t.co/rk6HRwXXM6",0,#Carer and #Artist. Human mother to two rescue cats and a Chihuahua. #AdoptDon'tShop #BeKind #Writing #Poetry #Art #Wildlife #MHHSBD,False,1931,1,[],0,None,started bobby dazzlers month ago help charity covid killing seen fantastic local raise fund charity people,"{'help', 'local', 'raise', 'covid', 'month', 'seen', 'fantastic', 'people', 'started', 'bobby', 'dazzlers', 'ago', 'killing', 'charity', 'fund'}",3
3243,1380080125673238529,Pratik0722,2021-04-08 08:48:37,".@drharshvardhan Being a doctor your top priority should have been saving lives of as many as possible.
But politicizing vaccine is the best you did..!!

Please keep political battles aside for a while and increase the vaccine supply to Maharashtra.

 #MaharashtraNeedsVaccine",0,"Engineer, City Cyclist, Born at 356 ppm CO2 and surviving through 5 Hiroshima-bombs/sec of heat since.",False,183,1,[],0,None,doctor priority saving life politicizing vaccine best political battle aside increase vaccine supply,"{'best', 'life', 'increase', 'priority', 'aside', 'battle', 'politicizing', 'doctor', 'political', 'supply', 'vaccine', 'saving'}",0
3244,1380080125354639362,LifestyleBBQuk,2021-04-08 08:48:37,"A sneak peek at the Lifestyle Showroom 👀.

The Lifestyle Showroom is a great opportunity for us to engage with our stockists and is officially re-open for trade visits on April 12th. 

Enquire about booking your COVID-SAFE trade visit at:
https://t.co/F7ozw6uBhk https://t.co/7ddFU6Gld2",0,"Welcome to the official Lifestyle trade Twitter account.
Discover Lifestyle's latest trade exclusive products, promotions, news and more! #2021OutdoorLeisure",False,242,1,[],0,None,sneak peek lifestyle showroom lifestyle showroom great opportunity engage stockist officially trade visit april enquire booking trade visit,"{'sneak', 'stockist', 'visit', 'enquire', 'peek', 'great', 'lifestyle', 'officially', 'april', 'engage', 'booking', 'showroom', 'opportunity', 'trade'}",1
3246,1380080125069393922,DrKatjaSiefken,2021-04-08 08:48:37,Papua New Guinea's #COVID cases are driven by misinformation — we need #tech companies to help https://t.co/dLna28Yqav @UNDPasiapac @WHOWPRO @gizpacific @unwomenpacific,0,"Professor, Physical Activity and Health. Sport for Development. #Sportsociology. PA in #LMICs. Consulting@WHO. Adjunct @UniversitySA Co-founder @JSFD",False,824,1,"['COVID', 'tech']",0,None,papua new case driven misinformation need company help,"{'help', 'papua', 'need', 'company', 'driven', 'misinformation', 'case', 'new'}",5
3247,1380080124868096000,GreenJohnRiley1,2021-04-08 08:48:37,"Green Party co-leader @jon_bartley says the UK needs a 'green recovery' from the Covid pandemic.

He says green recovery is about 'creating well paid, resilient, secure jobs that 'desperately need.'

He explains how the Green Party is different from other political parties. https://t.co/AVbsYSPmh2",0,"Green Party candidate for Cleadon Park ward.
Temple Memorial Park Volunteer, foodbank Volunteer and Covid Vaccine Marshall.
Working hard all year round.",False,107,1,[],0,None,green party need covid green recovery secure job explains green party different political,"{'covid', 'explains', 'different', 'party', 'secure', 'green', 'need', 'political', 'recovery', 'job'}",3
3248,1380080124708716544,BernardWalsh1,2021-04-08 08:48:37,@mikewhoatv @Femi_Sorry Yes. Johnson has found a new way of killing people!,0,Retired. Owner of yellow jeans. Fond of a drop or two. But not too much.,False,208,1,[],0,None,johnson new way killing,"{'johnson', 'killing', 'way', 'new'}",4
3249,1380080124469579780,alexisconran,2021-04-08 08:48:36,"""The vaccine is safe and we know that it's effective.""

Matt Hancock, the health secretary, says the risk of side effects from the AstraZeneca vaccine has been compared to taking a long haul flight.

@GloriaDePiero | @alexisconran

🔊 https://t.co/50SQDjxXjD https://t.co/Ww07taYbrz",0,"Speaker / Presenter / Writer. Joy of Techs, The Real Hustle, Hustling America, Man vs Expert. On @TimesRadio Weekends 1-4pm. Winner Celebrity MasterChef 2016",True,21329,1,[],0,None,vaccine safe know matt health risk effect astrazeneca vaccine compared taking long haul,"{'health', 'risk', 'safe', 'long', 'astrazeneca', 'effect', 'know', 'haul', 'matt', 'compared', 'vaccine', 'taking'}",6
3250,1380080124243161089,StillServingDSS,2021-04-08 08:48:36,Researchers are increasingly worried that the number of Americans who say they won't get a coronavirus vaccine may prevent the country from reaching effective herd immunity. https://t.co/1YEPWx4Xo8,0,Unofficial open source information // RT ≠ endorsement // Vigilia Pretium Libertatis -- Animus in Consulendo Liber,False,776,1,[],0,None,researcher increasingly worried number american coronavirus vaccine prevent country reaching effective herd,"{'reaching', 'worried', 'vaccine', 'prevent', 'effective', 'herd', 'increasingly', 'number', 'researcher', 'american', 'coronavirus', 'country'}",1
3254,1380080123270078468,670raquel,2021-04-08 08:48:36,@passthepuck @FoxNews no one is talking about a vaccine passport except paranoid fox viewers. It’s a made up story. what does it have to do with hipaa? If you travel to certain countries you literally have to show you have been vaccinated against certain diseases (yellow fever) on your actual passport,0,Cubs fan.,False,63,1,[],0,None,talking vaccine passport paranoid fox travel certain country literally vaccinated certain disease actual passport,"{'literally', 'certain', 'fox', 'vaccinated', 'talking', 'passport', 'travel', 'actual', 'disease', 'paranoid', 'vaccine', 'country'}",0
3257,1380080122095677440,MwangiJames_29,2021-04-08 08:48:36,"Why can't the GOK procure the j n j vaccine...or they are waiting for donations,we are led by fools @MOH_Kenya",0,Independent Journalists||voice over Artist 🎙️||Cooking (FnB)||Kenya needs a revolution🔫...||⚽@ManUtd||@Threelions|knowledge flows|.views expressed are my own!,False,170,1,[],0,None,gok procure waiting led fool,"{'led', 'fool', 'procure', 'gok', 'waiting'}",1
3258,1380080121734828032,cynquettalanier,2021-04-08 08:48:36,"Haiti Has Yet to Receive a Single Vaccine Dose for Its 11 Million People 

We need global vaccine equity now. None of us will be safe until all of us is safe.

https://t.co/FvMK89Zhac",0,Visit my blog Girl Investment Group,False,963,1,[],0,None,haiti receive single vaccine dose million people need global vaccine equity safe,"{'safe', 'haiti', 'equity', 'dose', 'receive', 'million', 'need', 'vaccine', 'global', 'single', 'people'}",0
3259,1380080121311285251,joskivington,2021-04-08 08:48:36,"Several picnic tables have been stolen from a #Rawtenstall school.

They're used by @AlderGrange pupils to eat outside and stick to Covid safety measures.

Police are asking for help to find them, saying they may have been taken by someone intending to sell them onto pubs. https://t.co/vMEgb8Xaid",0,,False,17,1,['Rawtenstall'],0,None,picnic table stolen pupil eat outside stick covid safety police asking help saying taken intending sell,"{'stolen', 'help', 'covid', 'sell', 'eat', 'pupil', 'stick', 'intending', 'picnic', 'police', 'asking', 'saying', 'outside', 'taken', 'safety', 'table'}",3
3262,1380080120568950784,TedrosZere,2021-04-08 08:48:36,"“Humanitarian Intervention” April 5, 2021 https://t.co/bUAxUviX7f via @Pacifica Radio’s COVID, Race &amp; Democracy Show  @RadioPacifica #Rwanda #DRC #Ethiopia #Ertrea #Tigray @danielmkovalik #UNSC @DidasGasana @JudiRever",0,,False,146,1,[],0,None,april race democracy,"{'race', 'democracy', 'april'}",1
3263,1380080120510177280,gertmer1,2021-04-08 08:48:36,Experts reject claim Covid has worsened behaviour in English schools | Pupil behaviour | The Guardian ⁦@Parents_Utd⁩ ⁦@SafeEdForAll_UK⁩ ⁦@karamballes⁩  https://t.co/dOFqdDnN9j,0,,False,84,1,[],0,None,expert reject claim covid worsened behaviour english school pupil behaviour guardian,"{'reject', 'covid', 'claim', 'school', 'pupil', 'guardian', 'english', 'expert', 'worsened', 'behaviour'}",3
3265,1380080120455565313,Marathi__,2021-04-08 08:48:36,"@HiremathSourabh @rajeshaaorediff @SharayuD_ Marathwada is offically the Aurangabad division of Maharahstra. 
25,501 cr of investment in MSMEs in Marathwada during Covid Yr. 
So don't compare it with UP. https://t.co/XGKXUpf9uc",0,"राज्यभाषा : #मराठी
मातृभाषा : #मराठी
अभिजात : #मराठी 

जय महाराष्ट्र",False,1987,1,[],0,None,marathwada offically aurangabad division investment msmes marathwada covid compare,"{'investment', 'covid', 'offically', 'compare', 'aurangabad', 'marathwada', 'msmes', 'division'}",3
3266,1380080120388415488,mybmcWardKE,2021-04-08 08:48:36,"@iamoneofyou @mybmc @CMOMaharashtra @DGPMaharashtra Sir, Kindly you call Covid-19 War Room 022- 26847000/ 8657933681. Thank You.",0,Official account of Ward-KE of Municipal Corporation of Greater Mumbai. For emergency Dial 1916 or ward control room number 022-26847000. App- MCGM 24X7,True,4910,1,[],0,None,kindly war room thank,"{'thank', 'war', 'room', 'kindly'}",1
3267,1380080120342441984,AnneHelme,2021-04-08 08:48:35,I have several friends in their 30s asking about the risk of the AZ vaccine for them. This is a great explanation of the age-associated risks/benefits and shows why the 30 yr cut off was selected https://t.co/2D7rfKDCfv,0,"Head of Research & Access @MSIntFederation interested in MS, cancer and public health...Views are my own",False,940,1,[],0,None,friend asking risk vaccine great explanation cut selected,"{'risk', 'friend', 'selected', 'cut', 'great', 'asking', 'vaccine', 'explanation'}",0
3269,1380080119817986049,juninhosereno1,2021-04-08 08:48:35,@gregmaletic Indeed. The same assumptions are made of COVID deaths - 'had a positive PCR test sometime in last 28 &amp; died = death caused by COVID'. Meanwhile COVID poses a threat of death to less than 0.4% of global population.  Vaccine unnecessary for 99.6% of people globally.,0,"#Bitcoin 
Austrian Econ

https://t.co/jkvXhuWmP1",False,139,1,[],0,None,assumption covid death positive pcr test died death caused covid pose threat death global vaccine unnecessary people,"{'died', 'positive', 'death', 'covid', 'pcr', 'assumption', 'test', 'unnecessary', 'caused', 'threat', 'pose', 'vaccine', 'global', 'people'}",3
3272,1380080119063142400,dan7db,2021-04-08 08:48:35,"Today, I received my second dose of the Covid-19 vaccine. Then I went to a frozen lake in the lap of pure nature to dance Punjabi Bhangra on it for joy, hope and positivity, which I'm dispatching to Canada and beyond for everyone's good health.
YouTube: https://t.co/xGalq3TbEH https://t.co/GvivlIk5KY",0,,False,803,1,[],0,None,received second dose went frozen lake lap pure nature dance punjabi bhangra hope dispatching canada good,"{'punjabi', 'received', 'second', 'dose', 'lake', 'hope', 'good', 'lap', 'pure', 'nature', 'dispatching', 'bhangra', 'canada', 'dance', 'went', 'frozen'}",1
3273,1380080118589181957,SvenRadio,2021-04-08 08:48:35,"Astra Zeneca: Only 7 people have died out of 18 million vaccinated. 150,000 have died from Covid, thousands have long Covid and a huge number who have been hospitalised by Covid are back in hospital within 6 months. Take the vaccine!",0,"""Ain't we got all the fools in town on our side? And ain't that a big enough majority in any town"" - Mark Twain 1835 to 1910",False,5410,1,[],0,None,astra people died million died thousand long covid huge number hospitalised covid hospital,"{'died', 'hospitalised', 'covid', 'astra', 'million', 'huge', 'hospital', 'number', 'thousand', 'people', 'long'}",3
3274,1380080117964226562,esme_hornbeam,2021-04-08 08:48:35,“Brexit won’t hurt NI” Kate. Just like our self deluded Churchillian PM Johnson you will soon have blood on your hands. Short sighted in extremis or maybe you quite like the smell of ermine? https://t.co/40YR6Yu2I6,0,"3.5% Humanist. ""Be the change you want to see in the world"". Deplore bias in BBC news. Brexit is a Russian-funded, tax-avoiders’ fraud. Save the NHS.",False,4429,1,[],0,None,hurt like self deluded churchillian johnson soon blood short sighted extremis maybe like smell,"{'deluded', 'maybe', 'johnson', 'short', 'hurt', 'extremis', 'sighted', 'churchillian', 'smell', 'soon', 'like', 'blood', 'self'}",4
3276,1380080117225910286,mmfay6,2021-04-08 08:48:35,"@abcnews cuts off Anthony Albanese @AlboMP important presser on failed vaccine rollout to cut to a story on tomatoes.

FFS 

Do better ABC!!!!",0,"Educator&environmentalist; advocate for the Reef, Science, public schools, CSIRO, renewables & a fair AU. Loves AU coast & bush, & our exquisite WorldHeritage.",False,787,1,[],0,None,cut anthony albanese important presser failed vaccine rollout cut story ffs better,"{'anthony', 'rollout', 'failed', 'vaccine', 'better', 'albanese', 'important', 'presser', 'story', 'cut', 'ffs'}",0
3279,1380080116068360195,priyamvash,2021-04-08 08:48:34,"We are behind on vaccine scene 
To
Why Vaccines now,feed poor.
To
How can we approve vaccines so soon
To
Why give to others when we need 
To
How can we vaccinate so many, no infra
To
Make it 45+
To
Make It 18+
To
Baba vaccine dedo 
My PM @narendramodi Knows how to deal with them",0,Living in my own world.,False,66,1,[],0,None,vaccine scene vaccine approve vaccine soon need vaccinate infra baba vaccine dedo know deal,"{'baba', 'deal', 'dedo', 'need', 'vaccinate', 'know', 'scene', 'approve', 'soon', 'infra', 'vaccine'}",0
3280,1380080115988754432,mickclark6441,2021-04-08 08:48:34,"Can't believe the amount of ppl shit scared of the common cold (covid).. 
Yet so dense to see most of it is
.. natural causes..
If you're scared of anything, go take a long walk off a short pier.. tired of your whingeing..",0,"Been there, done that.. til you've done 5 miles in my shoes.. you've achieved fck all",False,917,1,[],0,None,believe ppl shit scared common cold dense natural scared long walk short tired,"{'scared', 'believe', 'common', 'long', 'tired', 'short', 'ppl', 'cold', 'walk', 'dense', 'natural', 'shit'}",1
3281,1380080115816701955,lancejepsen,2021-04-08 08:48:34,"Top Indian vaccine maker's production capacity is reportedly 'stressed' as Covid-19 cases rise: Since the start of April, India has reported more than 779,000 cases, with Maharashtra accounting for just over half of them. https://t.co/aJ4RiZp8aC",0,"Owner of https://t.co/N2mHInrOxp, https://t.co/Fd1jj7OUfP

Affiliated with https://t.co/I3Do9vWBu6",False,3120,1,[],0,None,indian vaccine production capacity reportedly case start india reported maharashtra accounting half,"{'accounting', 'reported', 'half', 'start', 'india', 'indian', 'production', 'reportedly', 'maharashtra', 'capacity', 'vaccine', 'case'}",5
3282,1380080115800027138,jeremy_hume,2021-04-08 08:48:34,@rabcommercial The lockdown in Spain was extremely strict. In Spain masks are mandatory inside and outdoors. Despite this cases in Spain rose sharply throughout January. Mandatory distancing/mask wearing does not work. Boris's tyrannical coronavirus restrictions will achieve nothing.,0,"Data Scientist. Born in Wales, studied in Scotland. Fan of The Wire. The UK government's response to Covid has been the biggest overreaction in British history.",False,3704,1,[],0,None,lockdown spain extremely spain mask mandatory inside despite case spain rose sharply mandatory wearing tyrannical coronavirus restriction achieve,"{'spain', 'sharply', 'case', 'mask', 'rose', 'wearing', 'mandatory', 'achieve', 'lockdown', 'despite', 'inside', 'tyrannical', 'coronavirus', 'extremely', 'restriction'}",5
3285,1380080115405582336,krystalwithASD,2021-04-08 08:48:34,@laineeonfilm i was gonna go as her skinned form for a thing but it never ended up materialising due to covid &lt;/3,1,enjoyer of 2nd gen kpop and classical music,False,164,1,[],0,None,gonna skinned form thing ended materialising covid,"{'na', 'covid', 'ended', 'form', 'materialising', 'gon', 'skinned', 'thing'}",3
3286,1380080114650775555,Mosborough_Ward,2021-04-08 08:48:34,"Even if you've had the COVID-19 vaccine, you still need to follow the rules as you may still be able to spread the virus.

Protect those around you. #StayAtHome and remember #HandsFaceSpace https://t.co/Qx7ygJAnPW",0,"Promoted by Wayne Rhodes on behalf of Tony Downing, both at Trades and Labour Club, Talbot Street, Sheffield, S2 2TG",False,78,1,[],0,None,need follow rule able spread protect remember,"{'able', 'rule', 'protect', 'need', 'spread', 'remember', 'follow'}",1
3290,1380080114441060368,ReformMaternity,2021-04-08 08:48:34,"COVID-19 is associated with traumatic childbirth and subsequent mother-infant bonding problems
 
Gus Mayopoulos, Tsachi Ein-Dor, Gabriella Dishy, Rasvitha Nandrua, Sabrina Chan, Lauren Hanley, Anjali Kaimal, Sharon Dekel
 
https://t.co/Wb3Z6foBVq
 
https://t.co/Q9rtNXOENu https://t.co/F0dcZYNckF",0,Reform Maternity restrictions in Ireland. Expectant parents' need for support during antenatal & labour is vital. Retweets not an endorsement.,False,211,1,[],0,None,associated traumatic childbirth subsequent bonding problem tsachi gabriella rasvitha sabrina lauren anjali sharon dekel,"{'bonding', 'problem', 'dekel', 'subsequent', 'tsachi', 'traumatic', 'sabrina', 'lauren', 'gabriella', 'associated', 'sharon', 'anjali', 'childbirth', 'rasvitha'}",1
3292,1380080113644081155,OrRite_Then,2021-04-08 08:48:34,"@ACTBrigitte Trump looks ill, though admittedly better than the hundreds of thousands that died because of his Covid failures:

Denying the seriousness of virus, anti-masking, ineptness and corruption, and politicizing the virus and super spreader rallies which all led to so many deaths.",0,,False,1572,1,[],0,None,trump look admittedly better thousand died covid denying seriousness ineptness politicizing virus super spreader rally led,"{'died', 'ineptness', 'virus', 'better', 'covid', 'seriousness', 'led', 'politicizing', 'denying', 'look', 'rally', 'super', 'spreader', 'trump', 'thousand', 'admittedly'}",3
3293,1380080113275002882,PaullieWalnuts,2021-04-08 08:48:34,Problem caused by lazy coward Johnson should be solved by the locals https://t.co/iXPjj2TW4V,0,🏆🏆🏆 🏆🏆🏆 🏆🏆🏆 QUADRUPLE TREBLE HISTORY MAKERS 🍀🍀🍀🍀,False,4459,1,[],1,"Stephen Dixon - There's concern that the violence in Northern Ireland has been sparked by brexit... how concerned is the govt about what's happening there? 

Matt Hancock - We're concerned.. but policing in NI is a devolved matter... this needs to be resolved as a devolved matter https://t.co/Y7Jxg6pnFV",problem caused lazy coward johnson solved local,"{'local', 'problem', 'coward', 'lazy', 'solved', 'caused', 'johnson'}",4
3294,1380080113224712197,bure_babalia,2021-04-08 08:48:34,Tanzania’s new leader acknowledged the pandemic and promised more civil rights. Critics are unconvinced. https://t.co/jKSOOwGyuh,0,Keep disturbing the Peace! I write what I like||Kaza buti safari bado||,False,14051,1,[],0,None,new leader acknowledged pandemic promised civil critic,"{'promised', 'acknowledged', 'civil', 'leader', 'pandemic', 'critic', 'new'}",1
3295,1380080112985649156,susieb145,2021-04-08 08:48:34,"Johnson lied about the border in the Irish Sea during the 2019 election campaign because he knew the media wouldn't challenge him, and he didn't care what happened after that. https://t.co/UebDgCz8Ft",0,"My interests are music, art galleries , fabric painting, blocking printing and politics .... in a very happy relationship.",False,969,1,[],0,None,johnson lied border irish sea election campaign knew medium challenge care happened,"{'election', 'border', 'irish', 'care', 'knew', 'sea', 'medium', 'johnson', 'lied', 'challenge', 'happened', 'campaign'}",4
3296,1380080112926871553,GiuliaLoewy,2021-04-08 08:48:34,"So isn’t it interesting how by July 2020 the UK Government signed a contract with GlaxoSmithKline to secure 60 million doses of an untested, experimental “vaccine” treatment that was still being developed to combat SARS-CoV-2? Interesting because ... https://t.co/FAqedquzLE",0,,False,152,1,[],0,None,interesting july government signed contract glaxosmithkline secure million dos experimental treatment developed combat interesting,"{'dos', 'treatment', 'developed', 'interesting', 'secure', 'signed', 'million', 'combat', 'government', 'experimental', 'contract', 'glaxosmithkline', 'july'}",1
3297,1380080112591310849,CeeJayT07381069,2021-04-08 08:48:34,"@dkilby30 Patients need a prescription from their primary care doctor to receive our investigational antibody. If you test positive for COVID-19, talk to your doctor to see if you are eligible. For more information, please contact the Lilly COVID Hotline at 1-855-LillyC19 (1-855-545-5921).",0,"Proud Betocrat!!
#TurnTexasBlue
#BanAssaultWeapons #HellYes
#JusticeForAll
#ButtsOnTheBench",False,2321,1,[],0,None,patient need prescription primary care doctor receive investigational test positive talk doctor contact lilly covid hotline,"{'hotline', 'positive', 'covid', 'care', 'investigational', 'test', 'receive', 'contact', 'lilly', 'need', 'doctor', 'talk', 'prescription', 'patient', 'primary'}",3
3299,1380080112125812738,robertnunezjr2,2021-04-08 08:48:34,Just take the damn vaccine so we can get back to normal you fucking GQP weirdos.,0,,False,261,1,[],0,None,damn vaccine normal fucking gqp,"{'normal', 'damn', 'gqp', 'vaccine', 'fucking'}",0
3300,1380080112058605572,AZERTAC,2021-04-08 08:48:34,"Brazil’s daily deaths from COVID pass 4,000 for first time https://t.co/tsrPI0A3wK #Azerbaijan https://t.co/1o29I17xHK",0,"AZERTAC - National News Agency of Azerbaijan. Was founded on March 1, 1920.",False,12623,1,['Azerbaijan'],0,None,daily death covid pas time,"{'pas', 'covid', 'death', 'time', 'daily'}",3
3303,1380080111731417089,zaharaesque,2021-04-08 08:48:33,"Neuropsychiatric complications related to recovery from covid-19 is still a largely unfathomed field. Coronavirus is a neurotropic virus. It enters and impacts your CNS or central nervous system (hence loss of sensory functioning e.g. smell)
https://t.co/ejI4QcGPis",0,"scherezade siobhan | connoisseur of fine legerdemain  | calé romani | fanonian | writer | neuropsych | the beautiful elsewhere, harper collins '22|",False,4112,1,[],0,None,neuropsychiatric complication related recovery largely unfathomed coronavirus neurotropic enters impact cns central nervous loss sensory functioning,"{'neuropsychiatric', 'unfathomed', 'neurotropic', 'sensory', 'largely', 'enters', 'nervous', 'central', 'loss', 'related', 'complication', 'impact', 'recovery', 'cns', 'functioning', 'coronavirus'}",1
3310,1380080110728925188,lancejepsen,2021-04-08 08:48:33,"New airline Avelo thinks it's the perfect time to start flying as travel picks up: With demand for air travel growing quickly as the U.S. reopens from the Covid-19 pandemic, Andrew Levy thinks it's the perfect time to launch a new airline. https://t.co/E4fbhyQ3tt",0,"Owner of https://t.co/N2mHInrOxp, https://t.co/Fd1jj7OUfP

Affiliated with https://t.co/I3Do9vWBu6",False,3120,1,[],0,None,new airline avelo think perfect time start flying travel pick demand air travel growing quickly reopens andrew levy think perfect time launch new,"{'reopens', 'perfect', 'start', 'flying', 'time', 'air', 'travel', 'andrew', 'launch', 'levy', 'quickly', 'demand', 'think', 'pick', 'growing', 'airline', 'new', 'avelo'}",1
